   416  1047     1   1     9
   417  1047     1   1    28
   418  1047     1   1    39
   419  1047     1   1    53
   452  1047     1   1    29
   453  1047     1   1     7
   416  1048     1   1    26
   417  1048     1   1    38
   452  1048     1   1    40
   453  1048     1   1    19
   415  1049     1   1    17
   416  1049     1   1    37
   417  1049     1   1    48
   452  1049     1   1    50
   453  1049     1   1    29
   414  1050     1   1    12
   415  1050     1   1    32
   452  1050     1   1    59
   453  1050     1   1    37
   454  1050     1   1     5
   412  1051     1   1     6
   413  1051     1   1    17
   414  1051     1   1    31
   415  1051     1   1    40
   452  1051     1   1    66
   453  1051     1   1    44
   454  1051     1   1    23
   455  1051     1   1     5
   409  1052     1   1     5
   410  1052     1   1     9
   411  1052     1   1    16
   412  1052     1   1    22
   413  1052     1   1    30
   454  1052     1   1    32
   455  1052     1   1    14
   456  1052     1   1     5
   660  1052     1   1    10
   661  1052     1   1    15
   662  1052     1   1    13
   663  1052     1   1    10
   407  1053     1   1     5
   408  1053     1   1     7
   409  1053     1   1    14
   410  1053     1   1    19
   411  1053     1   1    24
   412  1053     1   1    30
   413  1053     1   1    36
   454  1053     1   1    38
   455  1053     1   1    23
   456  1053     1   1     5
   659  1053     1   1    24
   660  1053     1   1    33
   661  1053     1   1    34
   662  1053     1   1    31
   663  1053     1   1    25
   664  1053     1   1    17
   665  1053     1   1     9
   407  1054     1   1     9
   456  1054     1   1    11
   657  1054     1   1    14
   658  1054     1   1    35
   659  1054     1   1    52
   664  1054     1   1    36
   665  1054     1   1    26
   666  1054     1   1    16
   667  1054     1   1    10
   668  1054     1   1     5
   405  1055     1   1     5
   406  1055     1   1     7
   407  1055     1   1    17
   456  1055     1   1    18
   656  1055     1   1     8
   657  1055     1   1    43
   658  1055     1   1    63
   659  1055     1   1    76
   664  1055     1   1    61
   665  1055     1   1    48
   666  1055     1   1    36
   667  1055     1   1    27
   668  1055     1   1    17
   669  1055     1   1     7
   403  1056     1   1     5
   404  1056     1   1     7
   405  1056     1   1    13
   456  1056     1   1    23
   457  1056     1   1     5
   655  1056     1   1    21
   656  1056     1   1    45
   657  1056     1   1    71
   668  1056     1   1    36
   669  1056     1   1    25
   670  1056     1   1     5
   401  1057     1   1     5
   402  1057     1   1    11
   403  1057     1   1    14
   404  1057     1   1    18
   405  1057     1   1    22
   456  1057     1   1    26
   457  1057     1   1    10
   654  1057     1   1    21
   655  1057     1   1    63
   656  1057     1   1    84
   657  1057     1   1    99
   668  1057     1   1    58
   669  1057     1   1    44
   670  1057     1   1    30
   671  1057     1   1    15
   399  1058     1   1     5
   400  1058     1   1    10
   401  1058     1   1    15
   456  1058     1   1    28
   457  1058     1   1    15
   651  1058     1   1     5
   652  1058     1   1    15
   653  1058     1   1    46
   654  1058     1   1    80
   655  1058     1   1   107
   670  1058     1   1    52
   671  1058     1   1    37
   672  1058     1   1    23
   673  1058     1   1     5
   397  1059     1   1     5
   398  1059     1   1     8
   399  1059     1   1    13
   400  1059     1   1    19
   401  1059     1   1    24
   456  1059     1   1    29
   457  1059     1   1    18
   458  1059     1   1     5
   649  1059     1   1     5
   650  1059     1   1    27
   651  1059     1   1    54
   652  1059     1   1    87
   653  1059     1   1   118
   654  1059     1   1   135
   655  1059     1   1   163
   670  1059     1   1    75
   671  1059     1   1    58
   672  1059     1   1    42
   673  1059     1   1    24
   674  1059     1   1    10
   395  1060     1   1     5
   396  1060     1   1     7
   397  1060     1   1    11
   458  1060     1   1     5
   648  1060     1   1    32
   649  1060     1   1    61
   674  1060     1   1    25
   675  1060     1   1     6
   730  1060     1   1     5
   741  1060     1   1     5
   742  1060     1   1     5
   743  1060     1   1     5
   744  1060     1   1     5
   755  1060     1   1     5
   392  1061     1   1     5
   393  1061     1   1     6
   394  1061     1   1     9
   395  1061     1   1    14
   396  1061     1   1    18
   397  1061     1   1    24
   458  1061     1   1    10
   635  1061     1   1    17
   636  1061     1   1    29
   637  1061     1   1    32
   638  1061     1   1    43
   639  1061     1   1    49
   640  1061     1   1    38
   641  1061     1   1    42
   642  1061     1   1    50
   643  1061     1   1    52
   644  1061     1   1    60
   645  1061     1   1    50
   646  1061     1   1    42
   647  1061     1   1    51
   648  1061     1   1    89
   649  1061     1   1   155
   674  1061     1   1    48
   675  1061     1   1    25
   729  1061     1   1     5
   730  1061     1   1     5
   731  1061     1   1     5
   740  1061     1   1     5
   741  1061     1   1     5
   742  1061     1   1     5
   743  1061     1   1     5
   744  1061     1   1     5
   745  1061     1   1     5
   746  1061     1   1     5
   748  1061     1   1     5
   749  1061     1   1     5
   750  1061     1   1     5
   751  1061     1   1     5
   754  1061     1   1     5
   755  1061     1   1     5
   756  1061     1   1     5
   758  1061     1   1     5
   390  1062     1   1     5
   391  1062     1   1     9
   392  1062     1   1    13
   393  1062     1   1    17
   458  1062     1   1    11
   635  1062     1   1    64
   674  1062     1   1    66
   675  1062     1   1    46
   676  1062     1   1    23
   677  1062     1   1    11
   729  1062     1   1     5
   730  1062     1   1     5
   731  1062     1   1     5
   732  1062     1   1     5
   733  1062     1   1     5
   734  1062     1   1     5
   735  1062     1   1     5
   739  1062     1   1     5
   740  1062     1   1     5
   741  1062     1   1     5
   746  1062     1   1     5
   747  1062     1   1     5
   749  1062     1   1     5
   750  1062     1   1     5
   754  1062     1   1     5
   755  1062     1   1     5
   756  1062     1   1     5
   757  1062     1   1     5
   758  1062     1   1     5
   759  1062     1   1     5
   761  1062     1   1     5
   762  1062     1   1     5
   764  1062     1   1     5
   765  1062     1   1     5
   388  1063     1   1     5
   389  1063     1   1    11
   390  1063     1   1    17
   391  1063     1   1    21
   392  1063     1   1    25
   393  1063     1   1    29
   458  1063     1   1     9
   635  1063     1   1    83
   674  1063     1   1    88
   675  1063     1   1    69
   676  1063     1   1    51
   677  1063     1   1    34
   678  1063     1   1    14
   729  1063     1   1     5
   733  1063     1   1     5
   735  1063     1   1     5
   736  1063     1   1     5
   739  1063     1   1     5
   740  1063     1   1     5
   741  1063     1   1     5
   746  1063     1   1     5
   747  1063     1   1     5
   748  1063     1   1     5
   749  1063     1   1     5
   750  1063     1   1     5
   754  1063     1   1     5
   755  1063     1   1     5
   756  1063     1   1     5
   757  1063     1   1     5
   758  1063     1   1     5
   759  1063     1   1     5
   761  1063     1   1     5
   762  1063     1   1     5
   763  1063     1   1     5
   764  1063     1   1     5
   765  1063     1   1     5
   766  1063     1   1     5
   767  1063     1   1     5
   386  1064     1   1     7
   387  1064     1   1    16
   388  1064     1   1    20
   389  1064     1   1    24
   456  1064     1   1    30
   457  1064     1   1    18
   458  1064     1   1     5
   627  1064     1   1    18
   628  1064     1   1    21
   629  1064     1   1    21
   630  1064     1   1    18
   634  1064     1   1    11
   635  1064     1   1   100
   678  1064     1   1    32
   679  1064     1   1     8
   729  1064     1   1     5
   730  1064     1   1     5
   731  1064     1   1     5
   732  1064     1   1     5
   733  1064     1   1     5
   735  1064     1   1     5
   736  1064     1   1     5
   738  1064     1   1     5
   739  1064     1   1     5
   748  1064     1   1     5
   749  1064     1   1     5
   753  1064     1   1     5
   754  1064     1   1     5
   755  1064     1   1     5
   756  1064     1   1     5
   757  1064     1   1     5
   760  1064     1   1     5
   761  1064     1   1     5
   766  1064     1   1     8
   767  1064     1   1     8
   768  1064     1   1     8
   769  1064     1   1     8
   770  1064     1   1     7
   382  1065     1   1     5
   383  1065     1   1    15
   384  1065     1   1    19
   385  1065     1   1    21
   386  1065     1   1    24
   387  1065     1   1    27
   388  1065     1   1    31
   389  1065     1   1    34
   456  1065     1   1    28
   457  1065     1   1    16
   624  1065     1   1    28
   625  1065     1   1    60
   626  1065     1   1    92
   627  1065     1   1   145
   628  1065     1   1   122
   629  1065     1   1    93
   630  1065     1   1    96
   631  1065     1   1    76
   632  1065     1   1    37
   633  1065     1   1     5
   634  1065     1   1    45
   635  1065     1   1   147
   678  1065     1   1    53
   679  1065     1   1    24
   680  1065     1   1     5
   729  1065     1   1     5
   730  1065     1   1     5
   731  1065     1   1     5
   732  1065     1   1     5
   733  1065     1   1     5
   735  1065     1   1     5
   736  1065     1   1     5
   737  1065     1   1     5
   738  1065     1   1     5
   739  1065     1   1     5
   748  1065     1   1     6
   749  1065     1   1     5
   750  1065     1   1     5
   753  1065     1   1     5
   754  1065     1   1     5
   755  1065     1   1     5
   756  1065     1   1     5
   757  1065     1   1     5
   758  1065     1   1     5
   759  1065     1   1     5
   760  1065     1   1     5
   761  1065     1   1     6
   766  1065     1   1    13
   767  1065     1   1    13
   768  1065     1   1    13
   769  1065     1   1    13
   770  1065     1   1    13
   771  1065     1   1    11
   772  1065     1   1     8
   370  1066     1   1    10
   371  1066     1   1    13
   372  1066     1   1    13
   373  1066     1   1    14
   374  1066     1   1    16
   375  1066     1   1    18
   376  1066     1   1    20
   377  1066     1   1    20
   378  1066     1   1    20
   379  1066     1   1    22
   380  1066     1   1    23
   381  1066     1   1    24
   382  1066     1   1    27
   383  1066     1   1    29
   456  1066     1   1    26
   457  1066     1   1    13
   623  1066     1   1     8
   624  1066     1   1   109
   625  1066     1   1   191
   680  1066     1   1    28
   681  1066     1   1    10
   727  1066     1   1     5
   728  1066     1   1     5
   729  1066     1   1     5
   730  1066     1   1     5
   731  1066     1   1     5
   732  1066     1   1     5
   733  1066     1   1     5
   735  1066     1   1     5
   750  1066     1   1     5
   751  1066     1   1     5
   752  1066     1   1     5
   753  1066     1   1     5
   772  1066     1   1    16
   773  1066     1   1    11
   774  1066     1   1     7
   366  1067     1   1     9
   367  1067     1   1    12
   368  1067     1   1    16
   369  1067     1   1    19
   370  1067     1   1    23
   371  1067     1   1    25
   372  1067     1   1    26
   373  1067     1   1    28
   374  1067     1   1    32
   375  1067     1   1    34
   376  1067     1   1    36
   377  1067     1   1    37
   378  1067     1   1    39
   379  1067     1   1    42
   380  1067     1   1    43
   381  1067     1   1    43
   382  1067     1   1    44
   383  1067     1   1    44
   456  1067     1   1    22
   457  1067     1   1     8
   623  1067     1   1    47
   624  1067     1   1   164
   625  1067     1   1   293
   680  1067     1   1    53
   681  1067     1   1    30
   682  1067     1   1     5
   725  1067     1   1     5
   726  1067     1   1     5
   727  1067     1   1     5
   728  1067     1   1     5
   729  1067     1   1     5
   731  1067     1   1     5
   732  1067     1   1     5
   735  1067     1   1     5
   750  1067     1   1     5
   751  1067     1   1     5
   752  1067     1   1     5
   753  1067     1   1     6
   772  1067     1   1    22
   773  1067     1   1    19
   774  1067     1   1    14
   775  1067     1   1     8
   776  1067     1   1     5
   363  1068     1   1     5
   364  1068     1   1     9
   365  1068     1   1    15
   366  1068     1   1    20
   367  1068     1   1    24
   456  1068     1   1    17
   457  1068     1   1     5
   623  1068     1   1    53
   682  1068     1   1    21
   684  1068     1   1     5
   685  1068     1   1     6
   686  1068     1   1     5
   687  1068     1   1     5
   723  1068     1   1     5
   725  1068     1   1     5
   728  1068     1   1     5
   729  1068     1   1     5
   730  1068     1   1     5
   731  1068     1   1     5
   732  1068     1   1     5
   733  1068     1   1     5
   734  1068     1   1     5
   735  1068     1   1     5
   776  1068     1   1     9
   777  1068     1   1     5
   362  1069     1   1     7
   363  1069     1   1    13
   364  1069     1   1    19
   365  1069     1   1    24
   366  1069     1   1    28
   367  1069     1   1    32
   456  1069     1   1     9
   622  1069     1   1    15
   623  1069     1   1    68
   682  1069     1   1    36
   683  1069     1   1    17
   684  1069     1   1     5
   685  1069     1   1    13
   686  1069     1   1    10
   687  1069     1   1     6
   688  1069     1   1     5
   723  1069     1   1     5
   724  1069     1   1     5
   725  1069     1   1     5
   727  1069     1   1     5
   728  1069     1   1     5
   729  1069     1   1     5
   732  1069     1   1     5
   733  1069     1   1     5
   734  1069     1   1     5
   735  1069     1   1     5
   776  1069     1   1    17
   777  1069     1   1    10
   360  1070     1   1     5
   361  1070     1   1     8
   362  1070     1   1    15
   363  1070     1   1    21
   454  1070     1   1    36
   455  1070     1   1    19
   456  1070     1   1     5
   619  1070     1   1    21
   622  1070     1   1    61
   623  1070     1   1   158
   688  1070     1   1     5
   689  1070     1   1     5
   725  1070     1   1     5
   726  1070     1   1     5
   727  1070     1   1     5
   728  1070     1   1     5
   730  1070     1   1     5
   731  1070     1   1     5
   732  1070     1   1     5
   733  1070     1   1     5
   776  1070     1   1    22
   777  1070     1   1    17
   778  1070     1   1    10
   779  1070     1   1     5
   359  1071     1   1     5
   360  1071     1   1    11
   361  1071     1   1    17
   362  1071     1   1    23
   363  1071     1   1    29
   454  1071     1   1    31
   455  1071     1   1     9
   616  1071     1   1    14
   617  1071     1   1    33
   618  1071     1   1    43
   619  1071     1   1    56
   620  1071     1   1    51
   621  1071     1   1    72
   622  1071     1   1   182
   623  1071     1   1   350
   688  1071     1   1     6
   689  1071     1   1     5
   695  1071     1   1     5
   699  1071     1   1     5
   725  1071     1   1     5
   727  1071     1   1     5
   729  1071     1   1     5
   730  1071     1   1     5
   731  1071     1   1     5
   732  1071     1   1     5
   733  1071     1   1     6
   776  1071     1   1    29
   777  1071     1   1    22
   778  1071     1   1    17
   779  1071     1   1    11
   358  1072     1   1     7
   359  1072     1   1    14
   454  1072     1   1    26
   455  1072     1   1     5
   615  1072     1   1    37
   616  1072     1   1    69
   617  1072     1   1    85
   688  1072     1   1     8
   689  1072     1   1     5
   697  1072     1   1     5
   699  1072     1   1     5
   727  1072     1   1     5
   728  1072     1   1     5
   729  1072     1   1     5
   778  1072     1   1    22
   779  1072     1   1    17
   780  1072     1   1    10
   357  1073     1   1     9
   358  1073     1   1    15
   359  1073     1   1    20
   454  1073     1   1    20
   455  1073     1   1     5
   611  1073     1   1    12
   612  1073     1   1    23
   613  1073     1   1    25
   614  1073     1   1    72
   615  1073     1   1   117
   616  1073     1   1   144
   617  1073     1   1   163
   688  1073     1   1     9
   689  1073     1   1     5
   699  1073     1   1     5
   700  1073     1   1     5
   702  1073     1   1     5
   703  1073     1   1     5
   704  1073     1   1     5
   726  1073     1   1     5
   727  1073     1   1     5
   728  1073     1   1     5
   729  1073     1   1     5
   778  1073     1   1    27
   779  1073     1   1    22
   780  1073     1   1    17
   781  1073     1   1     6
   356  1074     1   1     6
   357  1074     1   1    14
   454  1074     1   1    14
   605  1074     1   1     5
   606  1074     1   1     5
   608  1074     1   1    17
   609  1074     1   1    54
   610  1074     1   1    78
   611  1074     1   1    76
   688  1074     1   1    10
   689  1074     1   1     5
   693  1074     1   1     5
   694  1074     1   1     5
   699  1074     1   1     5
   700  1074     1   1     5
   701  1074     1   1     5
   702  1074     1   1     5
   703  1074     1   1     5
   704  1074     1   1     5
   705  1074     1   1     5
   716  1074     1   1     5
   717  1074     1   1     5
   718  1074     1   1     5
   719  1074     1   1     5
   720  1074     1   1     5
   726  1074     1   1     5
   727  1074     1   1     5
   780  1074     1   1    23
   781  1074     1   1    15
   355  1075     1   1     5
   356  1075     1   1    12
   357  1075     1   1    19
   454  1075     1   1     8
   574  1075     1   1     5
   575  1075     1   1     5
   576  1075     1   1     5
   577  1075     1   1     5
   578  1075     1   1     5
   579  1075     1   1     5
   602  1075     1   1    17
   603  1075     1   1    42
   604  1075     1   1    34
   605  1075     1   1   108
   606  1075     1   1    87
   607  1075     1   1    55
   608  1075     1   1    98
   609  1075     1   1   166
   610  1075     1   1   179
   611  1075     1   1   159
   688  1075     1   1    11
   689  1075     1   1     6
   690  1075     1   1     5
   691  1075     1   1     5
   692  1075     1   1     5
   693  1075     1   1     5
   694  1075     1   1     5
   695  1075     1   1     5
   696  1075     1   1     5
   697  1075     1   1     5
   701  1075     1   1     5
   703  1075     1   1     5
   704  1075     1   1     5
   705  1075     1   1     5
   707  1075     1   1     5
   715  1075     1   1     5
   716  1075     1   1     5
   717  1075     1   1     5
   718  1075     1   1     5
   719  1075     1   1     5
   720  1075     1   1     5
   721  1075     1   1     5
   722  1075     1   1     5
   725  1075     1   1     5
   726  1075     1   1     5
   727  1075     1   1     5
   780  1075     1   1    30
   781  1075     1   1    23
   782  1075     1   1    12
   355  1076     1   1     9
   452  1076     1   1    35
   453  1076     1   1    21
   454  1076     1   1     5
   573  1076     1   1     6
   574  1076     1   1    19
   575  1076     1   1    33
   578  1076     1   1    40
   579  1076     1   1    39
   580  1076     1   1    36
   581  1076     1   1     8
   599  1076     1   1    19
   600  1076     1   1    29
   601  1076     1   1    55
   602  1076     1   1    98
   603  1076     1   1   112
   696  1076     1   1     5
   697  1076     1   1     5
   698  1076     1   1     5
   699  1076     1   1     5
   700  1076     1   1     5
   702  1076     1   1     5
   703  1076     1   1     5
   705  1076     1   1     5
   706  1076     1   1     5
   707  1076     1   1     5
   713  1076     1   1     5
   714  1076     1   1     5
   715  1076     1   1     5
   722  1076     1   1     5
   723  1076     1   1     5
   724  1076     1   1     5
   726  1076     1   1     5
   727  1076     1   1     5
   782  1076     1   1    20
   783  1076     1   1     9
   354  1077     1   1     6
   355  1077     1   1    15
   452  1077     1   1    31
   453  1077     1   1    16
   454  1077     1   1     5
   573  1077     1   1    15
   574  1077     1   1    42
   575  1077     1   1    65
   578  1077     1   1    83
   579  1077     1   1    78
   580  1077     1   1    69
   581  1077     1   1    50
   582  1077     1   1    28
   583  1077     1   1     7
   596  1077     1   1    12
   597  1077     1   1    18
   598  1077     1   1    29
   599  1077     1   1    44
   600  1077     1   1    71
   601  1077     1   1   130
   602  1077     1   1   239
   603  1077     1   1   246
   696  1077     1   1    10
   697  1077     1   1     9
   698  1077     1   1     6
   699  1077     1   1     5
   700  1077     1   1     5
   701  1077     1   1     5
   704  1077     1   1     5
   705  1077     1   1     5
   711  1077     1   1     5
   712  1077     1   1     5
   713  1077     1   1     6
   714  1077     1   1     9
   715  1077     1   1    10
   722  1077     1   1     8
   723  1077     1   1     6
   724  1077     1   1     5
   725  1077     1   1     5
   726  1077     1   1     6
   727  1077     1   1     7
   782  1077     1   1    26
   783  1077     1   1    17
   353  1078     1   1     5
   354  1078     1   1    12
   355  1078     1   1    20
   452  1078     1   1    27
   453  1078     1   1    12
   573  1078     1   1    26
   582  1078     1   1    47
   583  1078     1   1    27
   584  1078     1   1    14
   585  1078     1   1     9
   593  1078     1   1     7
   594  1078     1   1    14
   595  1078     1   1    24
   596  1078     1   1    29
   597  1078     1   1    35
   700  1078     1   1     6
   701  1078     1   1     5
   702  1078     1   1     5
   703  1078     1   1     5
   704  1078     1   1     5
   708  1078     1   1     5
   709  1078     1   1     5
   710  1078     1   1     5
   711  1078     1   1     8
   782  1078     1   1    29
   783  1078     1   1    22
   784  1078     1   1     5
   353  1079     1   1     7
   354  1079     1   1    17
   355  1079     1   1    26
   452  1079     1   1    24
   453  1079     1   1    10
   573  1079     1   1    40
   582  1079     1   1    59
   583  1079     1   1    37
   584  1079     1   1    28
   585  1079     1   1    25
   586  1079     1   1    20
   587  1079     1   1     9
   588  1079     1   1     6
   589  1079     1   1     7
   590  1079     1   1    10
   591  1079     1   1    15
   592  1079     1   1    18
   593  1079     1   1    27
   594  1079     1   1    38
   595  1079     1   1    48
   596  1079     1   1    49
   597  1079     1   1    55
   700  1079     1   1    10
   701  1079     1   1     9
   702  1079     1   1     8
   703  1079     1   1     7
   704  1079     1   1     6
   705  1079     1   1     5
   706  1079     1   1     5
   707  1079     1   1     5
   708  1079     1   1     7
   709  1079     1   1     9
   710  1079     1   1    11
   711  1079     1   1    14
   782  1079     1   1    33
   783  1079     1   1    24
   784  1079     1   1    15
   353  1080     1   1    12
   452  1080     1   1    23
   453  1080     1   1     8
   573  1080     1   1    54
   784  1080     1   1    20
   785  1080     1   1     5
   352  1081     1   1     5
   353  1081     1   1    16
   452  1081     1   1    21
   453  1081     1   1     6
   572  1081     1   1     5
   573  1081     1   1    69
   784  1081     1   1    22
   785  1081     1   1    14
   352  1082     1   1     8
   353  1082     1   1    20
   452  1082     1   1    19
   453  1082     1   1     5
   572  1082     1   1    29
   573  1082     1   1    96
   784  1082     1   1    26
   785  1082     1   1    19
   786  1082     1   1     7
   352  1083     1   1    13
   353  1083     1   1    24
   452  1083     1   1    18
   572  1083     1   1    64
   573  1083     1   1   147
   784  1083     1   1    32
   785  1083     1   1    24
   786  1083     1   1    13
   352  1084     1   1    16
   353  1084     1   1    27
   452  1084     1   1    18
   571  1084     1   1    33
   572  1084     1   1   102
   573  1084     1   1   236
   786  1084     1   1    19
   787  1084     1   1     5
   351  1085     1   1     8
   352  1085     1   1    19
   353  1085     1   1    29
   452  1085     1   1    18
   571  1085     1   1    56
   572  1085     1   1   147
   573  1085     1   1   363
   786  1085     1   1    24
   787  1085     1   1     8
   351  1086     1   1    10
   452  1086     1   1    19
   570  1086     1   1    19
   571  1086     1   1    87
   786  1086     1   1    27
   787  1086     1   1    16
   350  1087     1   1     5
   351  1087     1   1    13
   452  1087     1   1    22
   453  1087     1   1     5
   570  1087     1   1    37
   571  1087     1   1   113
   786  1087     1   1    30
   787  1087     1   1    20
   350  1088     1   1     5
   351  1088     1   1    15
   452  1088     1   1    25
   453  1088     1   1     9
   570  1088     1   1    42
   571  1088     1   1   124
   786  1088     1   1    35
   787  1088     1   1    23
   788  1088     1   1     8
   350  1089     1   1     7
   351  1089     1   1    18
   452  1089     1   1    29
   453  1089     1   1    13
   570  1089     1   1    40
   571  1089     1   1   107
   786  1089     1   1    47
   787  1089     1   1    28
   788  1089     1   1    16
   350  1090     1   1    10
   351  1090     1   1    20
   452  1090     1   1    33
   453  1090     1   1    16
   569  1090     1   1    10
   570  1090     1   1    42
   571  1090     1   1    83
   788  1090     1   1    21
   789  1090     1   1     7
   349  1091     1   1     5
   350  1091     1   1    12
   351  1091     1   1    21
   452  1091     1   1    38
   453  1091     1   1    20
   566  1091     1   1     5
   567  1091     1   1     5
   568  1091     1   1    20
   569  1091     1   1    43
   570  1091     1   1    63
   571  1091     1   1    84
   788  1091     1   1    28
   789  1091     1   1    10
   349  1092     1   1     5
   452  1092     1   1    45
   453  1092     1   1    27
   454  1092     1   1     6
   554  1092     1   1     7
   555  1092     1   1     8
   556  1092     1   1     7
   557  1092     1   1     7
   558  1092     1   1    12
   559  1092     1   1    11
   564  1092     1   1     5
   565  1092     1   1    15
   566  1092     1   1    23
   567  1092     1   1    33
   788  1092     1   1    35
   789  1092     1   1    17
   349  1093     1   1     5
   452  1093     1   1    54
   453  1093     1   1    38
   454  1093     1   1    17
   548  1093     1   1    11
   549  1093     1   1    14
   550  1093     1   1    13
   551  1093     1   1    11
   552  1093     1   1    11
   553  1093     1   1    13
   554  1093     1   1    14
   555  1093     1   1    15
   556  1093     1   1    16
   557  1093     1   1    18
   558  1093     1   1    24
   559  1093     1   1    26
   560  1093     1   1    23
   561  1093     1   1    18
   562  1093     1   1    23
   563  1093     1   1    26
   564  1093     1   1    32
   565  1093     1   1    38
   566  1093     1   1    46
   567  1093     1   1    63
   788  1093     1   1    43
   789  1093     1   1    24
   790  1093     1   1     5
   349  1094     1   1     5
   454  1094     1   1    30
   455  1094     1   1     5
   547  1094     1   1    13
   548  1094     1   1    24
   549  1094     1   1    26
   790  1094     1   1     7
   349  1095     1   1     5
   454  1095     1   1    43
   455  1095     1   1    18
   546  1095     1   1     9
   547  1095     1   1    26
   548  1095     1   1    39
   549  1095     1   1    40
   790  1095     1   1    15
   349  1096     1   1     5
   454  1096     1   1    57
   455  1096     1   1    32
   544  1096     1   1     6
   545  1096     1   1    14
   546  1096     1   1    27
   547  1096     1   1    44
   790  1096     1   1    20
   349  1097     1   1     5
   454  1097     1   1    73
   455  1097     1   1    48
   456  1097     1   1    11
   542  1097     1   1     9
   543  1097     1   1    28
   544  1097     1   1    35
   545  1097     1   1    40
   546  1097     1   1    50
   547  1097     1   1    64
   790  1097     1   1    25
   349  1098     1   1     6
   456  1098     1   1    34
   457  1098     1   1     5
   533  1098     1   1     5
   534  1098     1   1     5
   535  1098     1   1     5
   536  1098     1   1     5
   537  1098     1   1     5
   538  1098     1   1     5
   539  1098     1   1     5
   540  1098     1   1    11
   541  1098     1   1    28
   542  1098     1   1    40
   543  1098     1   1    50
   790  1098     1   1    30
   791  1098     1   1     5
   349  1099     1   1    12
   456  1099     1   1    54
   457  1099     1   1    22
   531  1099     1   1     5
   532  1099     1   1     8
   533  1099     1   1    12
   534  1099     1   1    14
   535  1099     1   1    16
   536  1099     1   1    20
   537  1099     1   1    25
   538  1099     1   1    29
   539  1099     1   1    36
   540  1099     1   1    45
   541  1099     1   1    58
   542  1099     1   1    69
   543  1099     1   1    72
   790  1099     1   1    34
   791  1099     1   1    15
   349  1100     1   1    17
   456  1100     1   1    75
   457  1100     1   1    41
   458  1100     1   1    12
   529  1100     1   1     5
   530  1100     1   1     7
   531  1100     1   1    11
   790  1100     1   1    39
   791  1100     1   1    18
   348  1101     1   1    10
   349  1101     1   1    24
   456  1101     1   1    98
   457  1101     1   1    64
   458  1101     1   1    32
   528  1101     1   1     5
   529  1101     1   1    10
   530  1101     1   1    15
   531  1101     1   1    21
   790  1101     1   1    45
   791  1101     1   1    23
   348  1102     1   1    18
   349  1102     1   1    30
   458  1102     1   1    53
   459  1102     1   1    24
   528  1102     1   1    10
   529  1102     1   1    17
   790  1102     1   1    53
   791  1102     1   1    29
   792  1102     1   1     8
   347  1103     1   1    12
   348  1103     1   1    27
   349  1103     1   1    37
   458  1103     1   1    72
   459  1103     1   1    40
   460  1103     1   1    13
   526  1103     1   1     5
   527  1103     1   1     7
   528  1103     1   1    17
   529  1103     1   1    26
   790  1103     1   1    60
   791  1103     1   1    35
   792  1103     1   1     9
   346  1104     1   1     6
   347  1104     1   1    29
   460  1104     1   1    31
   461  1104     1   1    10
   526  1104     1   1     5
